op_name,0,1,delta_shared,n_correct
34_ConvTranspose3d_LayerNorm_GELU_Scaling,1.0341722503643134,1.03153590389767,-0.0026363464666434577,49
34_InstanceNorm,0.0,4.085448384284973,4.085448384284973,52
34_VanillaRNNHidden,0.9884419081536284,0.1487749184227802,-0.8396669897308482,35
35_Conv2d_Subtract_HardSwish_MaxPool_Mish,1.2728967162412266,1.2579214607560358,-0.014975255485190742,35
35_GroupNorm_,0.0,1.2356889039948302,1.2356889039948302,48
35_LTSM,0.34626197505145273,0.3556499444115694,0.009387969360116655,30
36_ConvTranspose2d_Min_Sum_GELU_Add,1.0507522046868571,1.032467683885363,-0.01828452080149412,50
36_LTSMHn,0.6965038245302391,0.0,-0.6965038245302391,14
36_RMSNorm_,1.9160571511471745,0.2594629096008975,-1.6565942415462769,37
37_FrobeniusNorm_,0.2883175900270464,1.18462037378673,0.8963027837596836,56
37_LTSMCn,0.117790203379321,0.13324615281087215,0.015455949431551153,9
37_Matmul_Swish_Sum_GroupNorm,1.207910685075654,1.207910685075654,0.0,57
38_ConvTranspose3d_AvgPool_Clamp_Softmax_Multiply,0.9983515809358388,0.707771079208152,-0.2905805017276868,36
38_L1Norm_,1.5591757964681494,1.6334222629666328,0.07424646649848343,54
39_GRU,1.1299527036039783,0.0,-1.1299527036039783,20
39_Gemm_Scale_BatchNorm,0.7250346797436418,0.6958144745791484,-0.029220205164493418,32
39_L2Norm_,0.0,1.2165317311882973,1.2165317311882973,54
3_Batched_matrix_multiplication,0.14833138378377264,0.23518548302033654,0.0868540992365639,54
3_ConvTranspose3d_Sum_LayerNorm_AvgPool_GELU,1.0057898572218464,1.336012440227837,0.3302225830059906,27
3_DeepNarrowMLP,2.7980398464869785,6.744279311253474,3.946239464766496,50
40_LayerNorm,0.0,2.4583874975593347,2.4583874975593347,35
40_Matmul_Scaling_ResidualAdd,2.493845637549054,3.048033557004399,0.554187919455345,46
41_GRUBirectional,1.421110577469374,0.0,-1.421110577469374,1
41_Gemm_BatchNorm_GELU_GroupNorm_Mean_ReLU,0.0,0.1937257431254697,0.1937257431254697,10
41_Max_Pooling_1D,1.0142841243318148,1.0142841243318148,0.0,53
42_ConvTranspose2d_GlobalAvgPool_BiasAdd_LogSumExp_Sum_Multiply,1.2846533594460323,3.092085676533835,1.8074323170878028,31
42_GRUBidirectionalHidden,0.0,1.7808439315187754,1.7808439315187754,2
42_Max_Pooling_2D,1.1375992205636254,0.9850068117447077,-0.15259240881891767,190
43_Conv3d_Max_LogSumExp_ReLU,0.9891084164777855,0.6196611516532443,-0.36944726482454116,41
43_Max_Pooling_3D,1.081342958166153,0.03736542589798325,-1.0439775322681697,42
43_MinGPTCausalAttention,0.9507486913038108,0.4305804123496893,-0.5201682789541215,77
44_Average_Pooling_1D,1.2375516816973686,1.2375516816973686,0.0,54
44_ConvTranspose2d_Multiply_GlobalAvgPool_GlobalAvgPool_Mean,0.4299121693922923,1.079972599439575,0.6500604300472828,50
44_MiniGPTBlock,0.9646643583824264,0.9315429623826124,-0.03312139599981401,36
45_Average_Pooling_2D,1.7788783028801678,1.1680063816693638,-0.610871921210804,42
45_Gemm_Sigmoid_Sum_LogSumExp,4.347899082032117,3.8322828447398463,-0.5156162372922708,33
45_UNetSoftmax,0.9816646954520158,0.9789443261455376,-0.002720369306478232,32
46_Average_Pooling_3D,1.7342978955791462,0.728794083203731,-1.0055038123754152,57
46_Conv2d_Subtract_Tanh_Subtract_AvgPool,1.189482243110736,1.1535550243392283,-0.03592721877150762,53
46_NetVladWithGhostClusters,1.9101999126947844,1.8920075325738817,-0.01819238012090274,34
47_Conv3d_Mish_Tanh,1.0254123696574458,1.0398777178451721,0.014465348187726379,59
47_NetVladNoGhostClusters,0.6684383460195913,1.0854111078682296,0.4169727618486383,33
47_Sum_reduction_over_a_dimension,1.0447293675194185,1.0110284201800823,-0.03370094733933615,45
48_Conv3d_Scaling_Tanh_Multiply_Sigmoid,1.2565918016255568,1.2519146609247174,-0.004677140700839466,59
48_Mean_reduction_over_a_dimension,0.4659833057838327,1.1316737426178796,0.6656904368340468,46
49_ConvTranspose3d_Softmax_Sigmoid,1.5202264068323812,1.2185512054072607,-0.3016752014251205,48
49_Mamba2ReturnFinalState,4.002904958939284,4.048392515290868,0.04548755635158397,50
49_Max_reduction_over_a_dimension,0.6670076917443011,0.8554373646620661,0.18842967291776502,49
4_Conv2d_Mish_Mish,0.9472004752209846,0.8244152284330792,-0.12278524678790537,198
4_LeNet5,2.124185860157013,2.0007517579201375,-0.12343410223687545,46
4_Matrix_vector_multiplication_,0.0365255084166431,0.4628463123037645,0.4263208038871214,44
50_ConvTranspose3d_Scaling_AvgPool_BiasAdd_Scaling,0.3410674010766547,0.3406691032352508,-0.0003982978414038829,25
50_Product_reduction_over_a_dimension,1.153923970248018,1.2426873525747886,0.08876338232677061,52
50_ReLUSelfAttention,1.0917431282541576,1.0978472266610848,0.006104098406927161,42
51_Argmax_over_a_dimension,1.00416565934817,1.606665054957072,0.602499395608902,50
51_Gemm_Subtract_GlobalAvgPool_LogSumExp_GELU_ResidualAdd,0.3882695992405598,1.1620756369816836,0.7738060377411238,50
52_Argmin_over_a_dimension,1.007639958212773,1.5114599373191595,0.5038199791063864,38
52_Conv2d_Activation_BatchNorm,1.1168610718515184,1.5464230225636408,0.42956195071212244,48
53_Gemm_Scaling_Hardtanh_GELU,1.6740266647603776,1.6740266647603776,0.0,48
53_Min_reduction_over_a_dimension,1.0932500220157884,1.7179643203105246,0.6247142982947362,42
54_Conv2d_Multiply_LeakyReLU_GELU,1.1890829496440432,0.9080269797281786,-0.28105596991586457,54
55_Matmul_MaxPool_Sum_Scale,1.0037822648882866,3.7283341267279217,2.724551861839635,39
55_conv_standard_2D__asymmetric_input__square_kernel,0.13518948451855814,0.175640825872068,0.04045134135350986,36
56_Matmul_Sigmoid_Sum,1.3637802399256649,3.3120377255337576,1.9482574856080928,40
56_conv_standard_2D__asymmetric_input__asymmetric_kernel,0.11053324645646889,0.1051124059422533,-0.005420840514215597,38
57_Conv2d_ReLU_HardSwish,1.4678119886212233,1.139126946883542,-0.3286850417376812,51
57_conv_transposed_2D__square_input__square_kernel,0.014825319018332651,0.00554619803631725,-0.009279120982015401,48
58_ConvTranspose3d_LogSumExp_HardSwish_Subtract_Clamp_Max,0.9997677158665011,0.0,-0.9997677158665011,9
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,0.036649719448556495,0.10802341503243634,0.07137369558387985,32
59_Matmul_Swish_Scaling,1.1563803020276522,1.0985612869262695,-0.057819015101382654,62
5_AlexNet,0.459037083936365,0.42391546987344336,-0.035121614062921636,37
5_ConvTranspose2d_Subtract_Tanh,1.018616262328657,1.0248654418521457,0.0062491795234886904,50
5_Matrix_scalar_multiplication,0.9832286351435894,0.7806750965732361,-0.2025535385703533,62
60_ConvTranspose3d_Swish_GroupNorm_HardSwish,1.0808442062839017,1.27935560268008,0.19851139639617843,46
60_conv_standard_3D__square_input__asymmetric_kernel,0.1176794653741096,0.0857150025673032,-0.0319644628068064,34
61_ConvTranspose3d_ReLU_GroupNorm,1.0740607329036878,1.1597838899898978,0.08572315708621003,23
62_Matmul_GroupNorm_LeakyReLU_Sum,1.3843853026628494,0.730647798627615,-0.6537375040352345,34
62_conv_standard_2D__square_input__asymmetric_kernel,0.11878819630657281,0.1256881436742181,0.006899947367645293,35
63_Gemm_ReLU_Divide,0.648354165829145,0.6243753078523646,-0.023978857976780343,47
63_conv_standard_2D__square_input__square_kernel,0.1376500771718332,0.1893951688229285,0.05174509165109531,44
64_Gemm_LogSumExp_LeakyReLU_LeakyReLU_GELU_GELU,0.3055244807369452,0.2306514662938611,-0.07487301444308411,27
64_conv_transposed_1D,0.8351540362293071,0.7995826606121328,-0.03557137561717427,44
65_Conv2d_AvgPool_Sigmoid_Sum,2.6890397160535766,1.9675900361367635,-0.7214496799168131,51
65_conv_transposed_2D__square_input__asymmetric_kernel,0.0444158230757446,0.0468529990086188,0.0024371759328742013,40
66_Matmul_Dropout_Mean_Softmax,6.4718931913375854,2.0224666222929955,-4.44942656904459,43
67_Conv2d_GELU_GlobalAvgPool,0.867432860347132,0.9163370112333868,0.04890415088625488,48
67_conv_standard_1D,1.085270267839615,1.085270267839615,0.0,51
68_Matmul_Min_Subtract,1.2409424311236332,2.619767354594337,1.3788249234707037,50
69_Conv2d_HardSwish_ReLU,1.128527965094592,1.0988298607499976,-0.029698104344594523,43
69_conv_transposed_2D__asymmetric_input__asymmetric_kernel,0.0365126064395184,0.1640813425183296,0.1275687360788112,35
6_Conv3d_Softmax_MaxPool_MaxPool,0.9455924599724324,1.026028297548669,0.08043583757623662,30
6_GoogleNetInceptionModule,0.6989031463881497,0.8234422568719748,0.12453911048382516,37
6_Matmul_with_large_K_dimension_,0.0052289440551381,0.0638758468255123,0.058646902770374196,27
70_Gemm_Sigmoid_Scaling_ResidualAdd,1.0446578991122362,1.0322214955513762,-0.012436403560859954,56
71_Conv2d_Divide_LeakyReLU,1.0884550253027363,1.0884550253027363,0.0,50
71_conv_transposed_2D__asymmetric_input__square_kernel,0.0490024112430352,0.0427041758875117,-0.006298235355523499,34
72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool,1.0100565921804354,0.9578834998140784,-0.05217309236635703,41
72_conv_transposed_3D_asymmetric_input_asymmetric_kernel___strided_padded_grouped_,0.6194392202608734,0.3866117481007976,-0.23282747216007577,37
73_Conv2d_BatchNorm_Scaling,0.04945956682573,0.0652127512073464,0.0157531843816164,16
74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max,1.0223384500801187,0.2288770120444933,-0.7934614380356254,21
74_conv_transposed_1D_dilated,1.7912184121087191,1.5921941440966396,-0.1990242680120795,55
75_Gemm_GroupNorm_Min_BiasAdd,0.0,0.9451214184257435,0.9451214184257435,36
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,0.3767115521091065,0.22899876370654704,-0.14771278840255947,49
76_Gemm_Add_ReLU,0.4513147217349991,0.3464166661138301,-0.104898055621169,52
76_conv_standard_1D_dilated_strided__,1.6473854193463922,1.6473854193463922,0.0,46
77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool,0.9588857249515812,0.9877984113229581,0.028912686371376894,34
78_ConvTranspose3d_Max_Max_Sum,0.975275668092429,0.9831281291881812,0.007852461095752106,37
78_conv_transposed_2D_asymmetric_input_asymmetric_kernel___padded__,0.0439825734298805,0.0062011253957265505,-0.03778144803415395,27
79_conv_transposed_1D_asymmetric_input_square_kernel___padded____strided____dilated__,0.7389892513553301,0.5721207107267072,-0.16686854062862289,52
7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd,1.3246156683015586,1.2956094857840064,-0.02900618251755227,252
7_GoogleNetInceptionV1,1.2483953290470804,1.2222868961886384,-0.026108432858442,32
7_Matmul_with_small_K_dimension_,0.21502568189085575,0.2578173430791445,0.042791661188288754,55
80_Gemm_Max_Subtract_GELU,0.16468242855637305,1.0134863356749215,0.8488039071185485,39
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,0.1239080584662802,0.17576714455400394,0.051859086087723744,49
81_Gemm_Swish_Divide_Clamp_Tanh_Clamp,1.3093149362385836,1.3263190263196043,0.017004090081020662,52
81_conv_transposed_2D_asymmetric_input_square_kernel___dilated____padded____strided__,0.0330241243301508,0.017496760404039198,-0.0155273639261116,36
82_Conv2d_Tanh_Scaling_BiasAdd_Max,1.2599246009536411,1.2599246009536411,0.0,42
82_conv_depthwise_2D_square_input_square_kernel,0.8580217567773966,0.8472964848176792,-0.010725271959717397,56
83_conv_depthwise_2D_square_input_asymmetric_kernel,1.3724220295747125,1.4704521745443344,0.09803014496962192,48
84_Gemm_BatchNorm_Scaling_Softmax,0.4165402960543539,0.6253971503331112,0.20885685427875728,21
84_conv_depthwise_2D_asymmetric_input_square_kernel,0.8193640611492671,0.8876443995783726,0.06828033842910552,38
85_Conv2d_GroupNorm_Scale_MaxPool_Clamp,1.060736244139464,1.0183067943738855,-0.04242944976557861,32
85_conv_depthwise_2D_asymmetric_input_asymmetric_kernel,1.0077065014610849,1.094301969840609,0.08659546837952403,59
86_Matmul_Divide_GELU,0.5003664074307781,0.6417743051829545,0.14140789775217644,54
86_conv_depthwise_separable_2D,0.6679194894703951,0.0256478590282571,-0.6422716304421381,31
87_Conv2d_Subtract_Subtract_Mish,1.1654550298338844,0.8740912723754133,-0.2913637574584711,47
87_conv_pointwise_2D,0.2380627100289535,0.0,-0.2380627100289535,2
88_Gemm_GroupNorm_Swish_Multiply_Swish,1.675272360444069,1.675272360444069,0.0,33
88_MinGPTNewGelu,5.398031324148178,5.398031324148178,0.0,62
89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max,1.0009858977505273,0.33999768566808775,-0.6609882120824395,28
89_cumsum,0.13687928528649845,2.066625406344732,1.9297461210582334,55
8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum,1.0408023462683373,1.0556630920945551,0.01486074582621777,47
8_Matmul_with_irregular_shapes_,0.5572028585033475,0.3339624225548811,-0.22324043594846638,40
8_ResNetBasicBlock,0.9791259860103224,0.987760253964558,0.008634267954235608,44
90_Conv3d_LeakyReLU_Sum_Clamp_GELU,1.1670964084706217,1.1388926977941165,-0.028203710676505178,43
90_cumprod,0.0389422939486641,0.5175311257529216,0.4785888318042575,35
91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid,1.7402023077011108,0.7881832335134802,-0.9520190741876307,48
91_cumsum_reverse,0.9834097905291452,0.9834097905291452,0.0,28
92_Conv2d_GroupNorm_Tanh_HardSwish_ResidualAdd_LogSumExp,1.6920065603579215,0.35308157543527,-1.3389249849226514,28
93_ConvTranspose2d_Add_Min_GELU_Multiply,1.4347155670543297,1.3743064905467786,-0.06040907650755112,50
93_masked_cumsum,0.0355967809524025,0.4434765626986822,0.4078797817462797,37
94_Gemm_BiasAdd_Hardtanh_Mish_GroupNorm,1.10805838515884,1.4778660481859895,0.3698076630271496,41
94_MSELoss,0.3891581115606813,0.972760622115696,0.5836025105550147,61
95_CrossEntropyLoss,8.973481506109238,6.409629647220884,-2.563851858888354,51
95_Matmul_Add_Swish_Tanh_GELU_Hardtanh,0.3133646267680523,1.06371209025383,0.7503474634857776,52
96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp,0.1146138812352719,1.1625265865995174,1.0479127053642454,34
96_HuberLoss,1.0097912745550277,1.4687873084436764,0.45899603388864874,60
97_CosineSimilarityLoss,4.776964895427227,5.459388451916831,0.6824235564896037,58
97_Matmul_BatchNorm_BiasAdd_Divide_Swish,0.7789698184320801,1.2869936130616977,0.5080237946296176,46
98_KLDivLoss,1.6841880176543145,2.223908502076353,0.5397204844220387,256
98_Matmul_AvgPool_GELU_Scale_Max,0.4797978756519464,0.7606551687165004,0.280857293064554,47
99_Matmul_GELU_Softmax,1.9843180530837603,2.136957903320973,0.1526398502372126,40
99_TripletMarginLoss,1.7982955489839827,2.797348631752862,0.9990530827688793,44
9_Matmul_Subtract_Multiply_ReLU,4.054423421621323,4.054423421621323,0.0,175
9_ResNet18,1.2932587488796785,1.3079456376185796,0.014686888738901116,155
9_Tall_skinny_matrix_multiplication_,0.03121607046386135,0.3970497579716924,0.3658336875078311,45
